Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
10692,0.45127472,0.38434067,0.6401467,0.48720366,0.48720366
10693,0.45127472,0.38434067,0.6401467,0.48720366,0.48720366
10694,0.4484525,0.38434067,0.6401467,0.48720366,0.48720366
10695,0.4484525,0.38434067,0.6401467,0.48720366,0.48720366
10696,0.4484525,0.38434067,0.6401467,0.48720366,0.48720366
10697,0.4484525,0.3784464,0.6401467,0.48720366,0.48720366
10698,0.4484525,0.3784464,0.6401467,0.48720366,0.48720366
10700,0.4484525,0.3784464,0.6401467,0.48720366,0.48720366
10703,0.4484525,0.3784464,0.6401467,0.48720366,0.48720366
10706,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10707,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10710,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10711,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10712,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10714,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10718,0.4484525,0.38003966,0.6401467,0.48720366,0.48720366
10724,0.4484525,0.38347694,0.6401467,0.48720366,0.48720366
10725,0.4484525,0.3780951,0.6401467,0.48720366,0.48720366
10727,0.4484525,0.3780951,0.6401467,0.48720366,0.48720366
10728,0.4484525,0.3780951,0.6401467,0.48720366,0.48720366
10729,0.4484525,0.3973082,0.6401467,0.48720366,0.48720366
10731,0.4484525,0.3973082,0.6401467,0.48720366,0.48720366
10732,0.4484525,0.3973082,0.6401467,0.48720366,0.48720366
10733,0.4484525,0.3973082,0.6401467,0.48720366,0.48720366
10734,0.4484525,0.3973082,0.6401467,0.48720366,0.48720366
10735,0.45676273,0.39509854,0.6401467,0.48720366,0.48720366
10736,0.45676273,0.39509854,0.6401467,0.48720366,0.48720366
10738,0.45676273,0.39687708,0.6401467,0.48720366,0.48720366
10740,0.45676273,0.39687708,0.6401467,0.48720366,0.48720366
10742,0.45676273,0.3851878,0.6401467,0.48720366,0.48720366
10743,0.45010576,0.3851878,0.6401467,0.48720366,0.48720366
10745,0.45010576,0.38758612,0.6401467,0.48720366,0.48720366
10746,0.45010576,0.38758612,0.6401467,0.48720366,0.48720366
10747,0.45010576,0.38758612,0.6401467,0.48720366,0.48720366
10748,0.45010576,0.38775176,0.6401467,0.48720366,0.48720366
10750,0.45010576,0.38775176,0.6401467,0.48720366,0.48720366
10752,0.45010576,0.38936466,0.6401467,0.48720366,0.48720366
10757,0.45010576,0.38404945,0.6401467,0.48720366,0.48720366
10759,0.45010576,0.38404945,0.6401467,0.48720366,0.48720366
10760,0.45010576,0.38404945,0.6401467,0.48720366,0.48720366
10765,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10766,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10769,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10774,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10775,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10777,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10780,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10782,0.45010576,0.39020905,0.6401467,0.48720366,0.48720366
10783,0.45206422,0.39020905,0.6401467,0.48797745,0.48797745
10789,0.45206422,0.39020905,0.6401467,0.48797745,0.48797745
10791,0.45206422,0.3845504,0.6401467,0.48797745,0.48797745
10792,0.45206422,0.3845504,0.6401467,0.48797745,0.48797745
10797,0.45206422,0.3845504,0.6401467,0.48797745,0.48797745
10800,0.45206422,0.3845504,0.6401467,0.48797745,0.48797745
10802,0.45206422,0.3845504,0.6401467,0.48797745,0.48797745
10803,0.44877303,0.3845504,0.6401467,0.48797745,0.48797745
10805,0.44877303,0.3845504,0.6401467,0.48797745,0.48797745
10806,0.44877303,0.3845504,0.6401467,0.48797745,0.48797745
10810,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10811,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10814,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10818,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10820,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10827,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10828,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10830,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10831,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10833,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10834,0.450616,0.3845504,0.6401467,0.48797745,0.48797745
10837,0.4526709,0.3928663,0.6401467,0.48797745,0.48797745
10838,0.4526709,0.39595407,0.6401467,0.48797745,0.48797745
10840,0.4526709,0.39595407,0.6401467,0.48797745,0.48797745
10841,0.4526709,0.39595407,0.6401467,0.48797745,0.48797745
10842,0.4526709,0.39595407,0.6401467,0.48797745,0.48797745
10844,0.4526709,0.39595407,0.6401467,0.48797745,0.48797745
10845,0.44951507,0.39595407,0.6401467,0.48797745,0.48797745
10848,0.44951507,0.39595407,0.6401467,0.48797745,0.48797745
10849,0.44951507,0.39595407,0.6401467,0.48797745,0.48797745
10850,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10851,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10854,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10858,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10859,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10860,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10861,0.44951507,0.3823396,0.6401467,0.48797745,0.48797745
10863,0.44951507,0.39126807,0.6401467,0.48797745,0.48797745
10865,0.44951507,0.39126807,0.6401467,0.48797745,0.48797745
10869,0.44951507,0.39126807,0.6401467,0.48797745,0.48797745
10874,0.44951507,0.39126807,0.6401467,0.48797745,0.48797745
10875,0.44951507,0.38527247,0.6401467,0.48797745,0.48797745
10877,0.44951507,0.38527247,0.6401467,0.48797745,0.48797745
10880,0.4545642,0.38527247,0.6401467,0.48797745,0.48797745
10881,0.4545642,0.38527247,0.64689887,0.48797745,0.48797745
10882,0.4545642,0.38527247,0.64689887,0.48797745,0.48797745
10885,0.45483536,0.3881597,0.64689887,0.48797745,0.48797745
10887,0.45483536,0.3881597,0.64689887,0.48797745,0.48797745
10888,0.45483536,0.3881597,0.64689887,0.48797745,0.48797745
10890,0.45506015,0.3881597,0.64689887,0.48797745,0.48797745
10891,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10892,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10896,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10900,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10901,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10904,0.44614574,0.3881597,0.64689887,0.48797745,0.48797745
10908,0.45036188,0.3881597,0.64689887,0.48797745,0.48797745
10911,0.45036188,0.3881597,0.64689887,0.48797745,0.48797745
10912,0.45036188,0.3881597,0.64689887,0.48797745,0.48797745
10914,0.45036188,0.3881597,0.64689887,0.48797745,0.48797745
10919,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10920,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10924,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10925,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10927,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10930,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10932,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10934,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10936,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10938,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10939,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10940,0.44758037,0.3881597,0.64689887,0.48797745,0.48797745
10941,0.45118204,0.3881597,0.64689887,0.48797745,0.48797745
10942,0.45118204,0.3881597,0.64689887,0.48797745,0.48797745
10944,0.45118204,0.39857015,0.64689887,0.48797745,0.48797745
10945,0.45118204,0.39857015,0.64689887,0.48797745,0.48797745
10949,0.45118204,0.39857015,0.64689887,0.48797745,0.48797745
10953,0.45118204,0.39857015,0.63227946,0.48797745,0.48797745
10956,0.45118204,0.39857015,0.63227946,0.48797745,0.48797745
10958,0.45118204,0.39857015,0.63227946,0.48797745,0.48797745
10959,0.44878995,0.39857015,0.63227946,0.48797745,0.48797745
10960,0.44878995,0.39857015,0.63227946,0.48797745,0.48797745
10965,0.44878995,0.39857015,0.63227946,0.48797745,0.48797745
10967,0.44878995,0.39857015,0.63227946,0.48797745,0.48797745
10968,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10969,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10971,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10972,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10973,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10974,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10975,0.44878995,0.37920845,0.63227946,0.48797745,0.48797745
10979,0.44878995,0.39174706,0.63227946,0.48797745,0.48797745
10980,0.44878995,0.38817698,0.63227946,0.48797745,0.48797745
10982,0.44878995,0.38817698,0.63227946,0.48797745,0.48797745
10984,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10986,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10988,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10989,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10991,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10992,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10993,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10995,0.44878995,0.38133284,0.63227946,0.48797745,0.48797745
10998,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11001,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11002,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11009,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11010,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11011,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11013,0.44878995,0.3835071,0.63227946,0.48797745,0.48797745
11015,0.44878995,0.40796813,0.63227946,0.48797745,0.48797745
11016,0.44878995,0.40796813,0.63227946,0.48797745,0.48797745
11017,0.44878995,0.40796813,0.63227946,0.48797745,0.48797745
11019,0.44878995,0.40796813,0.63227946,0.48797745,0.48797745
11020,0.44878995,0.39962134,0.63227946,0.48797745,0.48797745
11023,0.44878995,0.40339786,0.63227946,0.48797745,0.48797745
11024,0.44878995,0.40339786,0.63227946,0.48797745,0.48797745
11025,0.44878995,0.40339786,0.63227946,0.48797745,0.48797745
11027,0.44878995,0.40339786,0.63227946,0.48797745,0.48797745
11030,0.45017385,0.40339786,0.63227946,0.48797745,0.48797745
11032,0.45017385,0.40339786,0.63227946,0.48797745,0.48797745
11033,0.45017385,0.39721906,0.63227946,0.48797745,0.48797745
11034,0.45017385,0.39721906,0.63227946,0.48797745,0.48797745
11035,0.45017385,0.39721906,0.63227946,0.48797745,0.48797745
11039,0.45017385,0.40068722,0.63227946,0.48797745,0.48797745
11044,0.45017385,0.3925423,0.63227946,0.48797745,0.48797745
11047,0.45017385,0.40139085,0.63227946,0.48797745,0.48797745
11049,0.45017385,0.40139085,0.63227946,0.48797745,0.48797745
11052,0.45017385,0.40139085,0.63227946,0.48797745,0.48797745
11053,0.45017385,0.3925423,0.63227946,0.48797745,0.48797745
11056,0.45017385,0.3925423,0.63227946,0.48797745,0.48797745
11059,0.45450175,0.40856737,0.63227946,0.48797745,0.48797745
11060,0.45450175,0.40856737,0.63227946,0.48797745,0.48797745
11061,0.44627428,0.40856737,0.63227946,0.48797745,0.48797745
11062,0.44627428,0.36869478,0.63227946,0.48797745,0.48797745
11065,0.44627428,0.36869478,0.63227946,0.48797745,0.48797745
11066,0.44627428,0.36869478,0.63227946,0.48797745,0.48797745
11068,0.44627428,0.36869478,0.63227946,0.48797745,0.48797745
11071,0.4533714,0.36869478,0.63227946,0.48797745,0.48797745
11072,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11073,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11075,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11077,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11079,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11085,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11087,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11088,0.44180462,0.36869478,0.63227946,0.48797745,0.48797745
11090,0.44180462,0.38215667,0.63227946,0.48797745,0.48797745
11091,0.44180462,0.38215667,0.63227946,0.48797745,0.48797745
11096,0.44180462,0.38215667,0.63227946,0.48797745,0.48797745
11097,0.44180462,0.38215667,0.63227946,0.48797745,0.48797745
11098,0.44180462,0.3684585,0.63227946,0.48797745,0.48797745
11099,0.44180462,0.3684585,0.63227946,0.48797745,0.48797745
11106,0.44180462,0.3684585,0.63227946,0.48797745,0.48797745
11107,0.44180462,0.3758,0.63227946,0.48797745,0.48797745
11108,0.44180462,0.37073898,0.63227946,0.48797745,0.48797745
11110,0.44180462,0.37073898,0.63227946,0.48797745,0.48797745
11111,0.44180462,0.37073898,0.63875383,0.48797745,0.48797745
11113,0.44180462,0.37073898,0.63875383,0.48797745,0.48797745
11114,0.44180462,0.37073898,0.63875383,0.48797745,0.48797745
11116,0.4465859,0.37073898,0.63875383,0.48797745,0.48797745
11119,0.44407877,0.37073898,0.63875383,0.48797745,0.48797745
11122,0.44407877,0.37073898,0.63875383,0.48797745,0.48797745
11124,0.44407877,0.36946744,0.63875383,0.48797745,0.48797745
11125,0.44407877,0.36946744,0.63875383,0.48797745,0.48797745
11128,0.44407877,0.36946744,0.63875383,0.48797745,0.48797745
11130,0.44407877,0.36946744,0.63875383,0.48797745,0.48797745
11133,0.44407877,0.36946744,0.63875383,0.48797745,0.48797745
11134,0.44035482,0.36946744,0.63875383,0.48797745,0.48797745
11136,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11137,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11138,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11139,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11140,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11143,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11144,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11146,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11147,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11148,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11150,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11154,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11156,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11157,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11158,0.44035482,0.36799347,0.63875383,0.48797745,0.48797745
11160,0.4555315,0.36799347,0.63875383,0.48797745,0.48797745
11162,0.4555315,0.381747,0.63875383,0.48797745,0.48797745
11164,0.4555315,0.381747,0.63875383,0.48797745,0.48797745
11166,0.4555315,0.381747,0.63875383,0.48797745,0.48797745
11167,0.4555315,0.381747,0.63875383,0.48797745,0.48797745
11168,0.4555315,0.37452334,0.63875383,0.48797745,0.48797745
11171,0.44968382,0.37893197,0.63875383,0.48797745,0.48797745
11172,0.44968382,0.37893197,0.63875383,0.48797745,0.48797745
11173,0.44968382,0.37893197,0.63875383,0.48797745,0.48797745
11177,0.44968382,0.37452334,0.63875383,0.48797745,0.48797745
11178,0.44968382,0.37452334,0.63875383,0.48797745,0.48797745
11179,0.44968382,0.37452334,0.63875383,0.48797745,0.48797745
11182,0.4470939,0.37893197,0.63875383,0.48797745,0.48797745
11185,0.4470939,0.37893197,0.63875383,0.48797745,0.48797745
11186,0.4470939,0.37893197,0.63875383,0.48797745,0.48797745
11187,0.4470939,0.37893197,0.63875383,0.48797745,0.48797745
11190,0.4470939,0.37475508,0.63875383,0.48797745,0.48797745
11191,0.4470939,0.381747,0.63875383,0.48797745,0.48797745
11192,0.4470939,0.381747,0.63875383,0.48797745,0.48797745
11195,0.4470939,0.381747,0.63875383,0.48797745,0.48797745
11196,0.4470939,0.381747,0.63875383,0.48797745,0.48797745
11199,0.4470939,0.381747,0.63875383,0.48797745,0.48797745
11204,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11205,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11207,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11211,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11212,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11213,0.4470939,0.37142664,0.63875383,0.48797745,0.48797745
11218,0.45247412,0.37142664,0.63875383,0.48797745,0.48797745
11219,0.45247412,0.37142664,0.63875383,0.48797745,0.48797745
11223,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11224,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11225,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11227,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11229,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11230,0.45247412,0.37633446,0.64068365,0.48797745,0.48797745
11231,0.4506645,0.37633446,0.64068365,0.48797745,0.48797745
11234,0.4506645,0.37633446,0.64068365,0.48797745,0.48797745
11238,0.4506645,0.37633446,0.64068365,0.48797745,0.48797745
11240,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11241,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11242,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11243,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11246,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11247,0.4506645,0.37373745,0.64068365,0.48797745,0.48797745
11251,0.44410527,0.376072,0.64068365,0.48797745,0.48797745
11252,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11253,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11255,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11259,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11261,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11265,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11266,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11268,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11271,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11273,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11277,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11278,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11280,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11281,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11284,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11289,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11291,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11292,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11297,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11299,0.44410527,0.36811045,0.64068365,0.48797745,0.48797745
11301,0.4485732,0.381747,0.64068365,0.48797745,0.48797745
11303,0.4485732,0.381747,0.64068365,0.48797745,0.48797745
11305,0.4485732,0.381747,0.64068365,0.48797745,0.48797745
11311,0.4485732,0.3729133,0.64068365,0.48797745,0.48797745
11312,0.4485732,0.3729133,0.64068365,0.48797745,0.48797745
11314,0.4485732,0.3729133,0.64068365,0.48797745,0.48797745
11317,0.4485732,0.3956788,0.64068365,0.48797745,0.48797745
11318,0.4485732,0.38212103,0.64068365,0.48797745,0.48797745
11319,0.4485732,0.38212103,0.64068365,0.48797745,0.48797745
11322,0.4485732,0.38957465,0.64068365,0.48797745,0.48797745
11323,0.4485732,0.38957465,0.64068365,0.48797745,0.48797745
11324,0.4485732,0.377335,0.64068365,0.48797745,0.48797745
11326,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11327,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11331,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11338,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11340,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11342,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11344,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11346,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11347,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11350,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11354,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11357,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11358,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11361,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11367,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11369,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11375,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11377,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11383,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11386,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11387,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11389,0.44708925,0.377335,0.64068365,0.48797745,0.48797745
11391,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11392,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11393,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11395,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11397,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11400,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11404,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11405,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11408,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11409,0.45274943,0.377335,0.64068365,0.48797745,0.48797745
11414,0.44520864,0.377335,0.64068365,0.48797745,0.48797745
11418,0.44520864,0.377335,0.64068365,0.48797745,0.48797745
11421,0.44520864,0.377335,0.64068365,0.48797745,0.48797745
11429,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11430,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11433,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11434,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11439,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11441,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11442,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11443,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11445,0.45137966,0.377335,0.64068365,0.48797745,0.48797745
11448,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11449,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11452,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11453,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11454,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11455,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11457,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11458,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11461,0.4491361,0.377335,0.64068365,0.48797745,0.48797745
11463,0.4491361,0.3863015,0.64068365,0.48797745,0.48797745
11464,0.4491361,0.3863015,0.64068365,0.48797745,0.48797745
11465,0.4491361,0.3863015,0.64068365,0.48797745,0.48797745
11466,0.4491361,0.3863015,0.64068365,0.48797745,0.48797745
11469,0.4491361,0.38452294,0.64068365,0.48797745,0.48797745
11473,0.4491361,0.38452294,0.64068365,0.48797745,0.48797745
11474,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11475,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11476,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11480,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11482,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11483,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11486,0.4491361,0.38154495,0.64068365,0.48797745,0.48797745
11489,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11490,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11491,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11493,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11496,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11499,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11500,0.4491361,0.38392875,0.64068365,0.48797745,0.48797745
11506,0.45303452,0.38392875,0.64068365,0.48797745,0.48797745
11507,0.45303452,0.38392875,0.64068365,0.48797745,0.48797745
11508,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11510,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11512,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11519,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11520,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11521,0.45303452,0.38658366,0.64068365,0.48797745,0.48797745
11522,0.45303452,0.3779567,0.64068365,0.48797745,0.48797745
11523,0.45303452,0.3779567,0.64068365,0.48797745,0.48797745
11527,0.44710234,0.3779567,0.64068365,0.48797745,0.48797745
11531,0.45258588,0.3779567,0.64068365,0.48797745,0.48797745
11532,0.45258588,0.3779567,0.64068365,0.48797745,0.48797745
11533,0.45258588,0.3779567,0.64068365,0.48797745,0.48797745
11534,0.45258588,0.38389167,0.64068365,0.48797745,0.48797745
11538,0.4428327,0.38389167,0.64068365,0.48797745,0.48797745
11539,0.4428327,0.38389167,0.64068365,0.48797745,0.48797745
11540,0.4428327,0.38389167,0.64068365,0.48797745,0.48797745
11542,0.4428327,0.37690604,0.64068365,0.48797745,0.48797745
11543,0.44498435,0.37690604,0.64068365,0.48797745,0.48797745
11546,0.44498435,0.37690604,0.64068365,0.48797745,0.48797745
11547,0.44498435,0.37690604,0.64068365,0.48797745,0.48797745
11548,0.44498435,0.37690604,0.64068365,0.48797745,0.48797745
11551,0.45103213,0.38089576,0.64068365,0.48797745,0.48797745
11553,0.44863248,0.38089576,0.64068365,0.48797745,0.48797745
11555,0.44863248,0.3854355,0.64068365,0.48797745,0.48797745
11557,0.44863248,0.3854355,0.64068365,0.48797745,0.48797745
11563,0.45298448,0.3854355,0.64068365,0.48797745,0.48797745
11566,0.45298448,0.3854355,0.64068365,0.48797745,0.48797745
11569,0.45298448,0.3854355,0.64068365,0.48797745,0.48797745
11570,0.45298448,0.3854355,0.64068365,0.48797745,0.48797745
11574,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11575,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11576,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11578,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11580,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11581,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11582,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11584,0.44900966,0.37754315,0.64068365,0.48797745,0.48797745
11585,0.4475442,0.37754315,0.6318776,0.48797745,0.48797745
11586,0.4475442,0.37754315,0.6318776,0.48797745,0.48797745
11590,0.4475442,0.37754315,0.6318776,0.48797745,0.48797745
11591,0.4475442,0.37754315,0.6318776,0.48797745,0.48797745
